ATTRIBUTE_ALL_SAMPLES	ATTRIBUTE_Dilution	ATTRIBUTE_FILENAME	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:125	GNPSGROUP:25	GNPSGROUP:5	GNPSGROUP:625	GNPSGROUP:BLANKS	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03	GNPSGROUP:SAMPLES	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	18944900.0	44544240.0	21088790.0	49512390.0	1299200.0	0.0	18944900.0	18944900.0	0.0	0.0	0.0	0.0	1299200.0	0.0	11282500.0	8985640.0	24276100.0	2904250.0	42464600.0	4143540.0	6333960.0	6851960.0	7902870.0	0.0	0.0	0.0	116444620.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"314","main.cluster index_upperinput":"314"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=210&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	21.1988	0	0	N/A	11	314	210	11	383.1157	0	383.1157	135389520.0
SAMPLES,BLANKS	625,5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02	0.0	0.0	0.0	0.0	0.0	0.0	5457960.0	3313270.0	8028752.0	5081490.0	1729340.0	1488590.0	5457960.0	5457960.0	0.0	0.0	0.0	0.0	1729340.0	0.0	2234550.0	0.0	1078720.0	2001910.0	1940540.0	1139040.0	5188320.0	899222.0	1941210.0	0.0	1488590.0	0.0	19641442.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"315","main.cluster index_upperinput":"315"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"315","main.cluster index_upperinput":"315"}	N/A	N/A	602.9265	0	0	N/A	11	315	-1	11	681.6496	0	681.6496	25099402.0
SAMPLES,BLANKS	625,5,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02	0.0	0.0	0.0	0.0	0.0	0.0	7943210.0	16603650.0	0.0	1949270.0	4498820.0	147166110.0	7943210.0	3401130.0	2247190.0	2294890.0	0.0	0.0	2571700.0	1927120.0	15038000.0	0.0	1565650.0	0.0	0.0	1949270.0	0.0	0.0	0.0	1315470.0	144448000.0	1402640.0	170217850.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"316","main.cluster index_upperinput":"316"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=240&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	729.1022	0	0	N/A	11	316	240	11	114.0115	0	114.0115	178161060.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02	0.0	0.0	0.0	0.0	0.0	0.0	100394700.0	55232400.0	52275000.0	24395800.0	75146000.0	0.0	100394700.0	25934900.0	38137000.0	36322800.0	0.0	18893200.0	27812200.0	28440600.0	27811500.0	0.0	27420900.0	24395800.0	0.0	0.0	30784700.0	0.0	21490300.0	0.0	0.0	0.0	207049200.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"317","main.cluster index_upperinput":"317"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"317","main.cluster index_upperinput":"317"}	N/A	N/A	813.0749	0	0	N/A	11	317	-1	11	236.9383	0	236.9383	307443900.0
SAMPLES	625,5,125,25,1	L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2581180.0	6663290.0	14495900.0	2523380.0	2196550.0	0.0	0.0	0.0	0.0	0.0	0.0	2523380.0	0.0	2581180.0	0.0	0.0	0.0	14495900.0	0.0	4948060.0	1715230.0	0.0	0.0	2196550.0	0.0	28460300.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"318","main.cluster index_upperinput":"318"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	20.5006	0	0	N/A	6	318	27	6	156.0641	0	156.0641	28460300.0
SAMPLES,BLANKS	625,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	66129930.0	17531930.0	2276810.0	2359970.0	0.0	23927300.0	66129930.0	2377530.0	25428900.0	38323500.0	0.0	0.0	0.0	0.0	10305300.0	3300650.0	3925980.0	0.0	2359970.0	0.0	1071500.0	1205310.0	0.0	23927300.0	0.0	0.0	46096010.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"319","main.cluster index_upperinput":"319"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	551.1160	0	0	N/A	10	319	22	10	371.1496	0	371.1496	112225940.0
SAMPLES,BLANKS	125,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	13732500.0	4208870.0	28356200.0	0.0	0.0	0.0	13732500.0	13732500.0	0.0	0.0	0.0	0.0	0.0	0.0	4208870.0	0.0	0.0	0.0	0.0	0.0	0.0	11554300.0	16801900.0	0.0	0.0	0.0	32565070.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"320","main.cluster index_upperinput":"320"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"320","main.cluster index_upperinput":"320"}	N/A	N/A	21.6711	0	0	N/A	4	320	-1	4	352.8972	0	352.8972	46297570.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	8330880.0	30713510.0	12511724.0	1279124.0	7348110.0	0.0	8330880.0	8330880.0	0.0	0.0	0.0	3397150.0	3950960.0	0.0	5471210.0	11568600.0	13673700.0	0.0	313143.0	965981.0	954714.0	5999940.0	5557070.0	0.0	0.0	0.0	51852468.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"321","main.cluster index_upperinput":"321"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	38.1351	0	0	N/A	11	321	53	11	249.0044	0	249.0044	60183348.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	20234200.0	144895800.0	21448850.0	5081150.0	0.0	0.0	20234200.0	19063800.0	1170400.0	0.0	0.0	0.0	0.0	0.0	17423600.0	60385000.0	67087200.0	1222880.0	2571160.0	1287110.0	1410840.0	8690510.0	11347500.0	0.0	0.0	0.0	171425800.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"322","main.cluster index_upperinput":"322"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	426.5888	0	0	N/A	11	322	42	11	502.2921	0	502.2921	191660000.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3661910.0	8194520.0	6545280.0	7005261.0	1189280.0	0.0	3661910.0	3661910.0	0.0	0.0	0.0	0.0	0.0	1189280.0	2417840.0	1556890.0	4219790.0	922621.0	5007190.0	1075450.0	1037540.0	2588370.0	2919370.0	0.0	0.0	0.0	22934341.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"323","main.cluster index_upperinput":"323"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	32.0769	0	0	N/A	11	323	25	11	189.0039	0	189.0039	26596251.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	4654830.0	370709008.0	35285710.0	268677318.0	781231.0	0.0	4654830.0	4654830.0	0.0	0.0	0.0	0.0	781231.0	0.0	61828000.0	146774000.0	162107008.0	3115830.0	263903008.0	1658480.0	2288110.0	15429800.0	17567800.0	0.0	0.0	0.0	675453267.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"324","main.cluster index_upperinput":"324"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	447.6603	0	0	N/A	11	324	105	11	546.3535	0	546.3535	680108097.0
SAMPLES,BLANKS	625,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_08,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	4143795648.0	545937734.0	22780800.0	12892300.0	0.0	514664000.0	4143795648.0	75596704.0	1499529984.0	2048579968.0	520088992.0	0.0	0.0	0.0	476369984.0	61929100.0	7638650.0	0.0	12892300.0	0.0	0.0	0.0	22780800.0	514664000.0	0.0	0.0	1096274834.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"325","main.cluster index_upperinput":"325"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=2c48a477ec094123987cdf90db4be8e4	1,2-Dilinoleoyl-sn-glycero-3-phosphocholine	0.965045	593.1940	0	0	CCMSLIB00003268179	10	325	11	10	782.5729	0	782.5729	5240070482.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	62543200.0	65494200.0	53511300.0	78733830.0	2281589.0	0.0	62543200.0	62543200.0	0.0	0.0	0.0	933929.0	1347660.0	0.0	24000400.0	41493800.0	0.0	7863070.0	64780800.0	6089960.0	0.0	20214800.0	33296500.0	0.0	0.0	0.0	200020919.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"326","main.cluster index_upperinput":"326"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=100&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	665.2739	0	0	N/A	10	326	100	10	430.3785	0	430.3785	262564119.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2932250.0	13355830.0	2463990.0	10289300.0	14626970.0	0.0	2932250.0	2932250.0	0.0	0.0	0.0	11939800.0	2687170.0	0.0	4120020.0	3322750.0	5913060.0	0.0	10289300.0	0.0	1399870.0	0.0	1064120.0	0.0	0.0	0.0	40736090.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"327","main.cluster index_upperinput":"327"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"327","main.cluster index_upperinput":"327"}	N/A	N/A	19.5192	0	0	N/A	9	327	-1	9	187.0382	0	187.0382	43668340.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3071170.0	14590880.0	4540071.0	16022440.0	3698440.0	0.0	3071170.0	3071170.0	0.0	0.0	0.0	1630740.0	2067700.0	0.0	3811180.0	10779700.0	0.0	0.0	6896200.0	9126240.0	0.0	4264940.0	275131.0	0.0	0.0	0.0	38851831.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"328","main.cluster index_upperinput":"328"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	15.7358	0	0	N/A	9	328	33	9	158.0371	0	158.0371	41923001.0
SAMPLES	125,25,1	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19606360.0	28061470.0	52888270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9141460.0	0.0	10464900.0	30656000.0	4634870.0	17597400.0	6115770.0	11820100.0	10125600.0	0.0	0.0	0.0	100556100.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"329","main.cluster index_upperinput":"329"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	15.3213	0	0	N/A	8	329	23	8	110.0199	0	110.0199	100556100.0
SAMPLES,BLANKS	625,5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	22213300.0	14215650.0	38143400.0	10601520.0	1966730.0	1417330.0	22213300.0	22213300.0	0.0	0.0	0.0	0.0	0.0	1966730.0	8240040.0	3059180.0	2916430.0	7913650.0	2687870.0	0.0	0.0	20099300.0	18044100.0	0.0	1417330.0	0.0	66344630.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"330","main.cluster index_upperinput":"330"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"330","main.cluster index_upperinput":"330"}	N/A	N/A	24.0611	0	0	N/A	10	330	-1	10	146.0738	0	146.0738	88557930.0
SAMPLES,BLANKS	5,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2140400.0	8902670.0	12069990.0	8512230.0	7942830.0	0.0	2140400.0	2140400.0	0.0	0.0	0.0	0.0	0.0	7942830.0	3597100.0	1585090.0	3720480.0	2189530.0	1607290.0	4715410.0	1595230.0	5580870.0	4893890.0	0.0	0.0	0.0	37427720.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"331","main.cluster index_upperinput":"331"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	16.4671	0	0	N/A	11	331	48	11	102.0337	0	102.0337	39568120.0
SAMPLES,BLANKS	625,125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_08,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1042085400.0	318446196.0	18148420.0	80716896.0	0.0	423038016.0	1042085400.0	15513400.0	352075008.0	355872992.0	318624000.0	0.0	0.0	0.0	171130000.0	95517696.0	51798500.0	0.0	80716896.0	0.0	0.0	10229700.0	7918720.0	423038016.0	0.0	0.0	840349528.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"332","main.cluster index_upperinput":"332"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=2c48a477ec094123987cdf90db4be8e4	Palmitoyl sphingomyelin	0.935153	559.7780	0	0	CCMSLIB00003709367	11	332	29	11	725.5558	0	725.5558	1882434928.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	17837100.0	57046280.0	28602570.0	3477373.0	0.0	0.0	17837100.0	17837100.0	0.0	0.0	0.0	0.0	0.0	0.0	9723940.0	45921100.0	1401240.0	976613.0	1276960.0	1223800.0	1357670.0	12971000.0	14273900.0	0.0	0.0	0.0	89126223.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"333","main.cluster index_upperinput":"333"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	23.7249	0	0	N/A	10	333	53	10	270.9776	0	270.9776	106963323.0
