"SUID","Adduct","AllGroups","ATTRIBUTE_ALL_SAMPLES","ATTRIBUTE_Dilution","ATTRIBUTE_FILENAME","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:0","GNPSGROUP:1","GNPSGROUP:125","GNPSGROUP:25","GNPSGROUP:5","GNPSGROUP:625","GNPSGROUP:BLANKS","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03","GNPSGROUP:SAMPLES","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","UniqueFileSources"
"28499",,"N/A","SAMPLES","1,125,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","843","33",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2226497.8463843637","336259.16725440207","29392.033913737112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1545561.4366510476","2581897.34240867","2552034.7600933732","40996.78456445342","3627.5754023434065","43551.74177441451","241731.96699664966","373726.6782085207","393318.8565580358","0.0","0.0","0.0","518429.8095105006",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""843"",""main.cluster index_upperinput"":""843""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"843","9","578.2762",,"578.2762","7.1214","0.0","false","843",,,,"7776447.142657507","N/A"
"28500",,"N/A","SAMPLES","1,125,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","1042","15",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1265289.8911775833","118616.4269244785","7192.753433919572","0.0","2780.592519531075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","697734.5013057983","639369.6652500096","2458765.506976942","7335.273347656202","9662.286492187885","4580.70046191463","68622.9959999983","61816.112578125765","225410.1721953114","0.0","8341.777558593225","0.0","278775.9328111025",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1042"",""main.cluster index_upperinput"":""1042""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"1042","10","997.8354",,"997.8354","6.2095","0.0","false","1042",,,,"4181638.992166537","N/A"
"28501",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","524","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.868660033520796E7","3358238.9619429633","489910.94415788044","77730.98775330406","7122.445521875","0.0","0.0","0.0","0.0","0.0","58673.265127734194","103970.1418917969","70549.55624038106","1.7905588898240704E7","1.941375879763111E7","1.8740453309752073E7","527957.603641574","498535.97097799357","443239.2578540738","3402873.6460642493","3580717.568350375","3091125.671414266","7107.538465039055","7141.866209472676","7117.931891113268","4523920.734916797",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""524"",""main.cluster index_upperinput"":""524""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""524"",""main.cluster index_upperinput"":""524""}",,,,,,,,,"524","15","132.0806",,"132.0806","1.631","0.0","false","524",,,,"6.785881102375194E7","N/A"
"28502","M+H","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","3","73","Sulfadimethoxine","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2005376665948978E8","2.1196952666176316E8","2.1445860464156124E8","2.240145689375513E8","2.245975910735848E8","0.0","0.0","0.0","0.0","0.0","2.2053018946394312E8","2.2252170523560348E8","2.2899181211310726E8","2.0768248734853014E8","2.366935445575343E8","2.1578526807240492E8","2.1641347147970533E8","2.071267881822444E8","2.1983555426273403E8","1.9973533794480526E8","2.1488094420564973E8","2.212922978348345E8","2.2998004501442787E8","2.2370060215045434E8","2.2011212605587217E8","2.1901881159479007E8","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003199179","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""3"",""main.cluster index_upperinput"":""3""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C12H14N4O4S/c1-19-11-7-10(14-12(15-11)20-2)16-21(17,18)9-5-3-8(13)4-6-9/h3-7H,13H2,1-2H3,(H,14,15,16)","Q-TOF","ESI","Positive","3","0.00109863","0.97796","3.53166","3","15","311.0798","NIST","311.0798","5.1423","0.0","false","3","11","COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC","CCMSLIB00003199179","3.28528217392185E9","N/A"
"28503",,"N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","538","9",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9791869.964518314","3355471.0636295564","380401.90671899874","64751.46364615917","0.0","0.0","0.0","0.0","0.0","0.0","29807.95174609744","34011.760428709655","130434.67876367042","6478398.5584063","8301344.981906432","1.4595866353242211E7","336363.2905405576","207463.0017146612","597379.4279017774","1440220.6474570332","2662864.1886955174","5963328.354736119","0.0","0.0","0.0","2718498.879702606",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""538"",""main.cluster index_upperinput"":""538""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"538","12","585.2697",,"585.2697","10.28","0.0","false","538",,,,"4.0777483195539095E7","N/A"
"28504","M+H","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","704","83","(2R)-3-Hydroxyisovaleroylcarnitine","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6515733.35222834","929279.9883198534","78377.95195908219","17551.89332547206","3445.7910495768037","0.0","0.0","0.0","0.0","0.0","10885.463059082173","28481.859157128936","13288.357760205074","6691035.222181892","7552668.681387276","5303496.15311585","74304.56112343768","88436.36565419941","72392.92909960946","878898.0031019889","1024053.9559058781","884888.0059516934","3925.412478515608","1581.658017382802","4830.3026528320015","1508877.7953764647","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003578559","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""704"",""main.cluster index_upperinput"":""704""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=b9c75ead4ad3431e82eb0b051d0c3d03","N/A","HCD","ESI","Positive","3","0.000488281","0.955195","1.8625","704","15","262.1644","NIST","262.1644","0.5746","0.0","false","704","8","N/A","CCMSLIB00003578559","2.2633166930646975E7","N/A"
"28505","M+H-H2O","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","526","9","5-Aminovaleric acid","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1761112956866633E7","2352949.826432992","323599.171390569","33628.61784296886","27222.677481184808","0.0","0.0","0.0","0.0","0.0","12422.192320312584","28140.74756445324","60322.91364414075","1.4268865155895982E7","1.1721368957249893E7","9293104.757454023","305284.4601686941","413098.64236707555","252414.4116359374","2660792.7019352284","2509986.87000413","1888069.9073596173","31450.446740039188","22460.73814726549","27756.847556249748","2899702.6500028693","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003184608","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""526"",""main.cluster index_upperinput"":""526""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C5H11NO2/c6-4-2-1-3-5(7)8/h1-4,6H2,(H,7,8)","Q-TOF","ESI","Positive","3","0.000198364","0.773054","1.98214","526","15","100.0755","NIST","100.0755","0.8263","0.0","false","526","4","C(CCN)CC(=O)O","CCMSLIB00003184608","4.349553975004305E7","N/A"
"28506",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02","0","354","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","161710.53672526524","1623165.6714062362","7947100.414345366","3208353.3849807126","578970.2201393225","0.0","0.0","0.0","0.0","0.0","0.0","2328587.1571765263","7296472.997765612","0.0","289859.13611719804","195272.47405859764","0.0","8749127.013349693","1.5092174229686406E7","0.0","2667074.0480312686","2202422.96618744","0.0","323311.7212499845","1413598.939167983","2703860.0455193804",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""354"",""main.cluster index_upperinput"":""354""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""354"",""main.cluster index_upperinput"":""354""}",,,,,,,,,"354","10","811.6671",,"811.6671","12.8282","0.0","false","354",,,,"4.0557900682790704E7","N/A"
"28507","M+Na","N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","783","12","1-Heptadecanoyl-sn-glycero-3-phosphocholine","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4293049219151162E7","754775.158457713","34431.5837675776","1416.9322309571069","0.0","0.0","0.0","0.0","0.0","0.0","4250.79669287132","0.0","0.0","1.3712465306228023E7","1.0658582128797596E7","1.8508100222427867E7","19971.68907617223","52102.74645117094","31220.315775389616","491051.95404947584","882943.4081875043","890330.1131361589","0.0","0.0","0.0","3016734.578721482","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003269007","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""783"",""main.cluster index_upperinput"":""783""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C25H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26(2,3)4/h24,27H,5-23H2,1-4H3/t24-/m1/s1","HCD","ESI","Positive","3","0.0012207","0.954687","2.2931","783","10","532.3362","NIST","532.3362","7.8313","0.0","false","783","6","CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O","CCMSLIB00003269007","4.525101868082222E7","N/A"
"28508",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","1018","15",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2379694.877709203","256785.84220312082","9499.224322916147","2545.732957031152","562.9697783203983","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7637.198871093457","1431884.3235215868","3201154.661632805","2506045.6479732166","5438.250410155835","12230.116300780253","10829.30625781235","252188.81389452712","257468.95202734243","260699.7606874929","1688.9093349611949","0.0","0.0","529817.7293941183",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1018"",""main.cluster index_upperinput"":""1018""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"1018","11","986.1649",,"986.1649","6.2113","0.0","false","1018",,,,"7947265.940911774","N/A"
"28509","M+H-C12H26O","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","656","9","Butyl 2-ethylhexyl phthalate","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5916052524321439E7","3054960.9189864895","560293.4829127608","93419.84435937545","64109.150580078734","0.0","0.0","0.0","0.0","0.0","70487.77985937658","85892.6446132801","123879.10860546965","1.2713535684357237E7","1.690266248930834E7","1.8131959399298742E7","697219.9119101556","504997.7076914145","478662.82913671236","2874891.0298984516","3005936.3827425865","3284055.344318431","105880.40902148299","63049.069089843484","23397.973628909735","3937767.1842320287","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003652825","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""656"",""main.cluster index_upperinput"":""656""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C20H30O4/c1-4-7-11-16(6-3)15-24-20(22)18-13-10-9-12-17(18)19(21)23-14-8-5-2/h9-10,12-13,16H,4-8,11,14-15H2,1-3H3","HCD","ESI","Positive","3","0.000106812","0.917666","0.716744","656","15","149.0232","NIST","149.0232","5.9923","0.0","false","656","6","CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC","CCMSLIB00003652825","5.9066507763480425E7","N/A"
"28510",,"N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","567","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3424698711516945E7","2438292.7187069086","280567.2516208458","7401.300862304805","0.0","0.0","0.0","0.0","0.0","0.0","8015.894540039082","3001.746375000086","11186.261671875247","1.2257265653365685E7","1.4522430248146508E7","1.3494400233038643E7","246595.43844531366","282703.5756618316","312402.7407553921","2243537.0343742566","2100659.9604821373","2970681.1612643315","0.0","0.0","0.0","3230191.996541401",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""567"",""main.cluster index_upperinput"":""567""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""567"",""main.cluster index_upperinput"":""567""}",,,,,,,,,"567","12","512.334",,"512.334","6.1181","0.0","false","567",,,,"4.845287994812102E7","N/A"
"28511","M+H","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","115","39","Erucamide","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.900469236467752E7","1.4576847595042977E7","4311740.059504104","1999406.3259329714","547776.8985917696","0.0","0.0","0.0","0.0","0.0","2452728.723719494","948589.127285155","2596901.1267942656","3.2417054502201684E7","4.290524692021295E7","4.1691775671617925E7","2736141.580530734","2595029.343925777","7604049.254055802","6776163.596404479","1.0834340435915254E7","2.6120038752809197E7","803849.9546901103","346688.03779595107","492792.70328924747","1.2088092648749867E7","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003270772","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""115"",""main.cluster index_upperinput"":""115""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-","HCD","ESI","Positive","3","0.000793457","0.836169","2.34514","115","15","338.3409","NIST","338.3409","10.3924","0.0","false","115","10","CCCCCCCCC=CCCCCCCCCCCCC(=O)N","CCMSLIB00003270772","1.8132138973124802E8","N/A"
"28512",,"N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","869","149",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1258817.723755697","265147.7690855676","11442.776573893247","1502.5202796223855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4507.560838867156","0.0","1086134.3658988266","936432.6674393335","1753886.137928931","24150.34424804563","0.0","10177.985473634111","100145.18678552733","201348.04408630976","493950.0763848658","0.0","0.0","0.0","307382.15793895605",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""869"",""main.cluster index_upperinput"":""869""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=149&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"869","9","361.1668",,"361.1668","9.1904","0.0","false","869",,,,"4610732.369084341","N/A"
